NAME,B01003_001E,state,county,tract,block group
"Block Group 3, Census Tract 9523.02, Barranquitas Municipio, Puerto Rico",1382,72,019,952302,3
"Block Group 2, Census Tract 9525, Barranquitas Municipio, Puerto Rico",1461,72,019,952500,2
"Block Group 1, Census Tract 301.01, Bayamón Municipio, Puerto Rico",1567,72,021,030101,1
"Block Group 1, Census Tract 301.03, Bayamón Municipio, Puerto Rico",1647,72,021,030103,1
"Block Group 1, Census Tract 308, Bayamón Municipio, Puerto Rico",960,72,021,030800,1
"Block Group 1, Census Tract 309.02, Bayamón Municipio, Puerto Rico",1342,72,021,030902,1
"Block Group 2, Census Tract 309.03, Bayamón Municipio, Puerto Rico",945,72,021,030903,2
"Block Group 1, Census Tract 310.04, Bayamón Municipio, Puerto Rico",1376,72,021,031004,1
"Block Group 2, Census Tract 310.05, Bayamón Municipio, Puerto Rico",956,72,021,031005,2
"Block Group 3, Census Tract 310.11, Bayamón Municipio, Puerto Rico",1256,72,021,031011,3
"Block Group 2, Census Tract 310.21, Bayamón Municipio, Puerto Rico",874,72,021,031021,2
"Block Group 2, Census Tract 310.23, Bayamón Municipio, Puerto Rico",1225,72,021,031023,2
"Block Group 3, Census Tract 310.31, Bayamón Municipio, Puerto Rico",535,72,021,031031,3
"Block Group 1, Census Tract 310.33, Bayamón Municipio, Puerto Rico",469,72,021,031033,1
"Block Group 4, Census Tract 310.33, Bayamón Municipio, Puerto Rico",1218,72,021,031033,4
"Block Group 3, Census Tract 310.34, Bayamón Municipio, Puerto Rico",731,72,021,031034,3
"Block Group 1, Census Tract 311.01, Bayamón Municipio, Puerto Rico",1190,72,021,031101,1
"Block Group 2, Census Tract 311.13, Bayamón Municipio, Puerto Rico",1529,72,021,031113,2
"Block Group 2, Census Tract 312.03, Bayamón Municipio, Puerto Rico",592,72,021,031203,2
"Block Group 3, Census Tract 313.01, Bayamón Municipio, Puerto Rico",1405,72,021,031301,3
"Block Group 2, Census Tract 313.05, Bayamón Municipio, Puerto Rico",1301,72,021,031305,2
"Block Group 1, Census Tract 313.06, Bayamón Municipio, Puerto Rico",2103,72,021,031306,1
"Block Group 2, Census Tract 313.07, Bayamón Municipio, Puerto Rico",1020,72,021,031307,2
"Block Group 1, Census Tract 314.02, Bayamón Municipio, Puerto Rico",1037,72,021,031402,1
"Block Group 2, Census Tract 314.03, Bayamón Municipio, Puerto Rico",1802,72,021,031403,2
"Block Group 1, Census Tract 315.02, Bayamón Municipio, Puerto Rico",1841,72,021,031502,1
"Block Group 1, Census Tract 316.11, Bayamón Municipio, Puerto Rico",649,72,021,031611,1
"Block Group 1, Census Tract 316.12, Bayamón Municipio, Puerto Rico",1485,72,021,031612,1
"Block Group 1, Census Tract 316.21, Bayamón Municipio, Puerto Rico",1704,72,021,031621,1
"Block Group 3, Census Tract 316.22, Bayamón Municipio, Puerto Rico",598,72,021,031622,3
"Block Group 1, Census Tract 316.32, Bayamón Municipio, Puerto Rico",963,72,021,031632,1
"Block Group 1, Census Tract 317.04, Bayamón Municipio, Puerto Rico",1749,72,021,031704,1
"Block Group 2, Census Tract 318, Bayamón Municipio, Puerto Rico",959,72,021,031800,2
"Block Group 1, Census Tract 319, Bayamón Municipio, Puerto Rico",1104,72,021,031900,1
"Block Group 1, Census Tract 320, Bayamón Municipio, Puerto Rico",1154,72,021,032000,1
"Block Group 1, Census Tract 322, Bayamón Municipio, Puerto Rico",975,72,021,032200,1
"Block Group 2, Census Tract 323.01, Bayamón Municipio, Puerto Rico",957,72,021,032301,2
"Block Group 1, Census Tract 8301.01, Cabo Rojo Municipio, Puerto Rico",2172,72,023,830101,1
"Block Group 1, Census Tract 8301.02, Cabo Rojo Municipio, Puerto Rico",780,72,023,830102,1
"Block Group 1, Census Tract 8302.01, Cabo Rojo Municipio, Puerto Rico",824,72,023,830201,1
"Block Group 1, Census Tract 8302.02, Cabo Rojo Municipio, Puerto Rico",1668,72,023,830202,1
"Block Group 2, Census Tract 8303, Cabo Rojo Municipio, Puerto Rico",1746,72,023,830300,2
"Block Group 1, Census Tract 8304, Cabo Rojo Municipio, Puerto Rico",1529,72,023,830400,1
"Block Group 4, Census Tract 8304, Cabo Rojo Municipio, Puerto Rico",1312,72,023,830400,4
"Block Group 3, Census Tract 8305.02, Cabo Rojo Municipio, Puerto Rico",1891,72,023,830502,3
"Block Group 1, Census Tract 2001, Caguas Municipio, Puerto Rico",2380,72,025,200100,1
"Block Group 4, Census Tract 2001, Caguas Municipio, Puerto Rico",871,72,025,200100,4
"Block Group 1, Census Tract 2003.02, Caguas Municipio, Puerto Rico",1211,72,025,200302,1
"Block Group 4, Census Tract 2003.02, Caguas Municipio, Puerto Rico",2011,72,025,200302,4
"Block Group 3, Census Tract 2003.04, Caguas Municipio, Puerto Rico",742,72,025,200304,3
"Block Group 1, Census Tract 2003.05, Caguas Municipio, Puerto Rico",3356,72,025,200305,1
"Block Group 2, Census Tract 2003.06, Caguas Municipio, Puerto Rico",917,72,025,200306,2
"Block Group 2, Census Tract 2005, Caguas Municipio, Puerto Rico",599,72,025,200500,2
"Block Group 5, Census Tract 2005, Caguas Municipio, Puerto Rico",636,72,025,200500,5
"Block Group 1, Census Tract 2006, Caguas Municipio, Puerto Rico",831,72,025,200600,1
"Block Group 4, Census Tract 2006, Caguas Municipio, Puerto Rico",1060,72,025,200600,4
"Block Group 3, Census Tract 2007, Caguas Municipio, Puerto Rico",956,72,025,200700,3
"Block Group 3, Census Tract 2008, Caguas Municipio, Puerto Rico",703,72,025,200800,3
"Block Group 1, Census Tract 2010, Caguas Municipio, Puerto Rico",1083,72,025,201000,1
"Block Group 1, Census Tract 2019, Caguas Municipio, Puerto Rico",1337,72,025,201900,1
"Block Group 2, Census Tract 2020, Caguas Municipio, Puerto Rico",708,72,025,202000,2
"Block Group 2, Census Tract 2021, Caguas Municipio, Puerto Rico",1372,72,025,202100,2
"Block Group 1, Census Tract 2023, Caguas Municipio, Puerto Rico",1712,72,025,202300,1
"Block Group 2, Census Tract 2024.02, Caguas Municipio, Puerto Rico",2406,72,025,202402,2
"Block Group 1, Census Tract 2024.03, Caguas Municipio, Puerto Rico",1548,72,025,202403,1
"Block Group 1, Census Tract 2024.04, Caguas Municipio, Puerto Rico",2083,72,025,202404,1
"Block Group 2, Census Tract 2025, Caguas Municipio, Puerto Rico",1623,72,025,202500,2
"Block Group 2, Census Tract 2026.01, Caguas Municipio, Puerto Rico",842,72,025,202601,2
"Block Group 1, Census Tract 2026.02, Caguas Municipio, Puerto Rico",1786,72,025,202602,1
"Block Group 4, Census Tract 2026.02, Caguas Municipio, Puerto Rico",1481,72,025,202602,4
"Block Group 3, Census Tract 2027.01, Caguas Municipio, Puerto Rico",758,72,025,202701,3
"Block Group 3, Census Tract 2027.02, Caguas Municipio, Puerto Rico",957,72,025,202702,3
"Block Group 1, Census Tract 3201, Camuy Municipio, Puerto Rico",945,72,027,320100,1
"Block Group 2, Census Tract 3202, Camuy Municipio, Puerto Rico",2309,72,027,320200,2
"Block Group 2, Census Tract 3206, Camuy Municipio, Puerto Rico",1528,72,027,320600,2
"Block Group 1, Census Tract 1001.01, Canóvanas Municipio, Puerto Rico",2321,72,029,100101,1
"Block Group 3, Census Tract 1001.03, Canóvanas Municipio, Puerto Rico",490,72,029,100103,3
"Block Group 2, Census Tract 1001.04, Canóvanas Municipio, Puerto Rico",1235,72,029,100104,2
"Block Group 2, Census Tract 1002, Canóvanas Municipio, Puerto Rico",932,72,029,100200,2
"Block Group 2, Census Tract 1004, Canóvanas Municipio, Puerto Rico",2012,72,029,100400,2
"Block Group 1, Census Tract 1005.02, Canóvanas Municipio, Puerto Rico",1403,72,029,100502,1
"Block Group 1, Census Tract 1005.03, Canóvanas Municipio, Puerto Rico",2832,72,029,100503,1
"Block Group 1, Census Tract 1005.04, Canóvanas Municipio, Puerto Rico",2607,72,029,100504,1
"Block Group 2, Census Tract 1006.01, Canóvanas Municipio, Puerto Rico",2018,72,029,100601,2
"Block Group 1, Census Tract 1007, Canóvanas Municipio, Puerto Rico",857,72,029,100700,1
"Block Group 4, Census Tract 1007, Canóvanas Municipio, Puerto Rico",822,72,029,100700,4
"Block Group 2, Census Tract 501.05, Carolina Municipio, Puerto Rico",1588,72,031,050105,2
"Block Group 1, Census Tract 501.07, Carolina Municipio, Puerto Rico",881,72,031,050107,1
"Block Group 2, Census Tract 502.21, Carolina Municipio, Puerto Rico",625,72,031,050221,2
"Block Group 1, Census Tract 502.22, Carolina Municipio, Puerto Rico",873,72,031,050222,1
"Block Group 1, Census Tract 502.31, Carolina Municipio, Puerto Rico",657,72,031,050231,1
"Block Group 1, Census Tract 502.32, Carolina Municipio, Puerto Rico",1393,72,031,050232,1
"Block Group 1, Census Tract 502.41, Carolina Municipio, Puerto Rico",1101,72,031,050241,1
"Block Group 4, Census Tract 502.41, Carolina Municipio, Puerto Rico",613,72,031,050241,4
"Block Group 2, Census Tract 502.42, Carolina Municipio, Puerto Rico",1210,72,031,050242,2
"Block Group 2, Census Tract 503.02, Carolina Municipio, Puerto Rico",814,72,031,050302,2
"Block Group 2, Census Tract 503.11, Carolina Municipio, Puerto Rico",1283,72,031,050311,2
"Block Group 3, Census Tract 503.21, Carolina Municipio, Puerto Rico",807,72,031,050321,3
"Block Group 2, Census Tract 503.31, Carolina Municipio, Puerto Rico",777,72,031,050331,2
"Block Group 3, Census Tract 503.41, Carolina Municipio, Puerto Rico",473,72,031,050341,3
"Block Group 1, Census Tract 504.03, Carolina Municipio, Puerto Rico",1573,72,031,050403,1
"Block Group 2, Census Tract 505.05, Carolina Municipio, Puerto Rico",606,72,031,050505,2
"Block Group 1, Census Tract 506, Carolina Municipio, Puerto Rico",1240,72,031,050600,1
"Block Group 4, Census Tract 506, Carolina Municipio, Puerto Rico",1709,72,031,050600,4
"Block Group 1, Census Tract 508.03, Carolina Municipio, Puerto Rico",1927,72,031,050803,1
"Block Group 2, Census Tract 508.11, Carolina Municipio, Puerto Rico",623,72,031,050811,2
"Block Group 1, Census Tract 508.12, Carolina Municipio, Puerto Rico",1814,72,031,050812,1
"Block Group 2, Census Tract 508.21, Carolina Municipio, Puerto Rico",904,72,031,050821,2
"Block Group 2, Census Tract 508.22, Carolina Municipio, Puerto Rico",1576,72,031,050822,2
"Block Group 2, Census Tract 508.31, Carolina Municipio, Puerto Rico",1577,72,031,050831,2
"Block Group 2, Census Tract 508.41, Carolina Municipio, Puerto Rico",1074,72,031,050841,2
"Block Group 3, Census Tract 509.01, Carolina Municipio, Puerto Rico",1131,72,031,050901,3
"Block Group 3, Census Tract 509.02, Carolina Municipio, Puerto Rico",1000,72,031,050902,3
"Block Group 1, Census Tract 510.01, Carolina Municipio, Puerto Rico",1270,72,031,051001,1
"Block Group 1, Census Tract 510.02, Carolina Municipio, Puerto Rico",1657,72,031,051002,1
"Block Group 1, Census Tract 204.22, Cataño Municipio, Puerto Rico",1867,72,033,020422,1
"Block Group 3, Census Tract 204.23, Cataño Municipio, Puerto Rico",834,72,033,020423,3
"Block Group 1, Census Tract 204.26, Cataño Municipio, Puerto Rico",1738,72,033,020426,1
"Block Group 3, Census Tract 204.28, Cataño Municipio, Puerto Rico",1253,72,033,020428,3
"Block Group 1, Census Tract 205, Cataño Municipio, Puerto Rico",1064,72,033,020500,1
"Block Group 1, Census Tract 9800.01, Cataño Municipio, Puerto Rico",0,72,033,980001,1
"Block Group 1, Census Tract 9800.05, Cataño Municipio, Puerto Rico",0,72,033,980005,1
"Block Group 0, Census Tract 9902.01, Cataño Municipio, Puerto Rico",0,72,033,990201,0
"Block Group 3, Census Tract 2601, Cayey Municipio, Puerto Rico",775,72,035,260100,3
"Block Group 1, Census Tract 2602.01, Cayey Municipio, Puerto Rico",1662,72,035,260201,1
"Block Group 2, Census Tract 2602.02, Cayey Municipio, Puerto Rico",724,72,035,260202,2
"Block Group 3, Census Tract 2603, Cayey Municipio, Puerto Rico",600,72,035,260300,3
"Block Group 1, Census Tract 2605, Cayey Municipio, Puerto Rico",1097,72,035,260500,1
"Block Group 4, Census Tract 2605, Cayey Municipio, Puerto Rico",860,72,035,260500,4
"Block Group 3, Census Tract 1602.01, Ceiba Municipio, Puerto Rico",1347,72,037,160201,3
"Block Group 3, Census Tract 1602.02, Ceiba Municipio, Puerto Rico",643,72,037,160202,3
"Block Group 3, Census Tract 1604, Ceiba Municipio, Puerto Rico",1052,72,037,160400,3
"Block Group 6, Census Tract 1604, Ceiba Municipio, Puerto Rico",0,72,037,160400,6
"Block Group 0, Census Tract 9900, Ceiba Municipio, Puerto Rico",0,72,037,990000,0
"Block Group 3, Census Tract 9556, Ciales Municipio, Puerto Rico",1016,72,039,955600,3
"Block Group 3, Census Tract 9557, Ciales Municipio, Puerto Rico",856,72,039,955700,3
"Block Group 3, Census Tract 9558, Ciales Municipio, Puerto Rico",1561,72,039,955800,3
"Block Group 1, Census Tract 2401.01, Cidra Municipio, Puerto Rico",1398,72,041,240101,1
"Block Group 1, Census Tract 2401.02, Cidra Municipio, Puerto Rico",2050,72,041,240102,1
"Block Group 2, Census Tract 2402.01, Cidra Municipio, Puerto Rico",2317,72,041,240201,2
"Block Group 1, Census Tract 2403, Cidra Municipio, Puerto Rico",1516,72,041,240300,1
"Block Group 2, Census Tract 2404.01, Cidra Municipio, Puerto Rico",2928,72,041,240401,2
"Block Group 1, Census Tract 2405, Cidra Municipio, Puerto Rico",1656,72,041,240500,1
"Block Group 1, Census Tract 2406.01, Cidra Municipio, Puerto Rico",2716,72,041,240601,1
"Block Group 1, Census Tract 9544, Coamo Municipio, Puerto Rico",1081,72,043,954400,1
"Block Group 2, Census Tract 9545, Coamo Municipio, Puerto Rico",1066,72,043,954500,2
"Block Group 1, Census Tract 9546, Coamo Municipio, Puerto Rico",2773,72,043,954600,1
"Block Group 2, Census Tract 9547, Coamo Municipio, Puerto Rico",2383,72,043,954700,2
"Block Group 2, Census Tract 9517, Comerío Municipio, Puerto Rico",906,72,045,951700,2
"Block Group 2, Census Tract 9518, Comerío Municipio, Puerto Rico",2167,72,045,951800,2
"Block Group 2, Census Tract 9519, Comerío Municipio, Puerto Rico",1711,72,045,951900,2
"Block Group 1, Census Tract 9521, Comerío Municipio, Puerto Rico",2231,72,045,952100,1
"Block Group 1, Census Tract 5301, Corozal Municipio, Puerto Rico",2152,72,047,530100,1
"Block Group 2, Census Tract 5302, Corozal Municipio, Puerto Rico",2054,72,047,530200,2
"Block Group 2, Census Tract 5303, Corozal Municipio, Puerto Rico",1611,72,047,530300,2
"Block Group 2, Census Tract 5304, Corozal Municipio, Puerto Rico",1115,72,047,530400,2
"Block Group 1, Census Tract 5305, Corozal Municipio, Puerto Rico",2148,72,047,530500,1
"Block Group 4, Census Tract 5305, Corozal Municipio, Puerto Rico",1228,72,047,530500,4
"Block Group 3, Census Tract 5306, Corozal Municipio, Puerto Rico",1861,72,047,530600,3
"Block Group 1, Census Tract 5405, Dorado Municipio, Puerto Rico",1458,72,051,540500,1
"Block Group 4, Census Tract 5405, Dorado Municipio, Puerto Rico",1357,72,051,540500,4
"Block Group 1, Census Tract 5407, Dorado Municipio, Puerto Rico",1894,72,051,540700,1
"Block Group 4, Census Tract 5407, Dorado Municipio, Puerto Rico",1269,72,051,540700,4
"Block Group 2, Census Tract 1501.02, Fajardo Municipio, Puerto Rico",889,72,053,150102,2
"Block Group 1, Census Tract 1501.06, Fajardo Municipio, Puerto Rico",977,72,053,150106,1
"Block Group 2, Census Tract 1502, Fajardo Municipio, Puerto Rico",574,72,053,150200,2
"Block Group 1, Census Tract 1503.01, Fajardo Municipio, Puerto Rico",905,72,053,150301,1
"Block Group 1, Census Tract 1504, Fajardo Municipio, Puerto Rico",1944,72,053,150400,1
"Block Group 4, Census Tract 1504, Fajardo Municipio, Puerto Rico",334,72,053,150400,4
"Block Group 2, Census Tract 1505, Fajardo Municipio, Puerto Rico",1151,72,053,150500,2
"Block Group 1, Census Tract 1506.01, Fajardo Municipio, Puerto Rico",1998,72,053,150601,1
"Block Group 3, Census Tract 1506.02, Fajardo Municipio, Puerto Rico",1085,72,053,150602,3
"Block Group 1, Census Tract 5801, Florida Municipio, Puerto Rico",1848,72,054,580100,1
"Block Group 2, Census Tract 9613, Guánica Municipio, Puerto Rico",622,72,055,961300,2
"Block Group 2, Census Tract 9615, Guánica Municipio, Puerto Rico",536,72,055,961500,2
"Block Group 2, Census Tract 2701, Guayama Municipio, Puerto Rico",1007,72,057,270100,2
"Block Group 1, Census Tract 2702.01, Guayama Municipio, Puerto Rico",921,72,057,270201,1
"Block Group 1, Census Tract 2702.02, Guayama Municipio, Puerto Rico",1161,72,057,270202,1
"Block Group 1, Census Tract 2703, Guayama Municipio, Puerto Rico",2287,72,057,270300,1
"Block Group 1, Census Tract 2704, Guayama Municipio, Puerto Rico",562,72,057,270400,1
"Block Group 1, Census Tract 2705, Guayama Municipio, Puerto Rico",1143,72,057,270500,1
"Block Group 4, Census Tract 2705, Guayama Municipio, Puerto Rico",864,72,057,270500,4
"Block Group 3, Census Tract 2706, Guayama Municipio, Puerto Rico",446,72,057,270600,3
"Block Group 2, Census Tract 2707, Guayama Municipio, Puerto Rico",407,72,057,270700,2
"Block Group 2, Census Tract 2708, Guayama Municipio, Puerto Rico",1741,72,057,270800,2
"Block Group 0, Census Tract 9926, Guayama Municipio, Puerto Rico",0,72,057,992600,0
"Block Group 1, Census Tract 7401.02, Guayanilla Municipio, Puerto Rico",453,72,059,740102,1
"Block Group 1, Census Tract 401.03, Guaynabo Municipio, Puerto Rico",1896,72,061,040103,1
"Block Group 3, Census Tract 402, Guaynabo Municipio, Puerto Rico",868,72,061,040200,3
"Block Group 2, Census Tract 403.01, Guaynabo Municipio, Puerto Rico",435,72,061,040301,2
"Block Group 1, Census Tract 403.03, Guaynabo Municipio, Puerto Rico",641,72,061,040303,1
"Block Group 2, Census Tract 403.04, Guaynabo Municipio, Puerto Rico",710,72,061,040304,2
"Block Group 1, Census Tract 404.11, Guaynabo Municipio, Puerto Rico",1033,72,061,040411,1
"Block Group 1, Census Tract 404.12, Guaynabo Municipio, Puerto Rico",922,72,061,040412,1
"Block Group 2, Census Tract 404.22, Guaynabo Municipio, Puerto Rico",1138,72,061,040422,2
"Block Group 2, Census Tract 404.32, Guaynabo Municipio, Puerto Rico",669,72,061,040432,2
"Block Group 2, Census Tract 404.42, Guaynabo Municipio, Puerto Rico",1174,72,061,040442,2
"Block Group 3, Census Tract 404.43, Guaynabo Municipio, Puerto Rico",771,72,061,040443,3
"Block Group 2, Census Tract 404.44, Guaynabo Municipio, Puerto Rico",1610,72,061,040444,2
"Block Group 1, Census Tract 404.46, Guaynabo Municipio, Puerto Rico",1730,72,061,040446,1
"Block Group 2, Census Tract 405, Guaynabo Municipio, Puerto Rico",1078,72,061,040500,2
"Block Group 3, Census Tract 409, Guaynabo Municipio, Puerto Rico",1010,72,061,040900,3
"Block Group 1, Census Tract 411, Guaynabo Municipio, Puerto Rico",664,72,061,041100,1
"Block Group 1, Census Tract 2101, Gurabo Municipio, Puerto Rico",1044,72,063,210100,1
"Block Group 2, Census Tract 2102.01, Gurabo Municipio, Puerto Rico",1726,72,063,210201,2
"Block Group 1, Census Tract 2102.04, Gurabo Municipio, Puerto Rico",637,72,063,210204,1
"Block Group 1, Census Tract 2103, Gurabo Municipio, Puerto Rico",969,72,063,210300,1
"Block Group 2, Census Tract 2104, Gurabo Municipio, Puerto Rico",1553,72,063,210400,2
"Block Group 1, Census Tract 2105.04, Gurabo Municipio, Puerto Rico",2871,72,063,210504,1
